"charlson_comorbidity";"ancestor_concept_id";"charlson_weight";"descendant_concept_id"
"1714";"Rheumatologic_Disease";80809;1;37209328
"1715";"Rheumatologic_Disease";256197;1;256197
"1716";"Rheumatologic_Disease";255348;1;4343935
"1717";"Rheumatologic_Disease";255348;1;1340438
"1718";"Rheumatologic_Disease";255348;1;255348
"1719";"Peptic_Ulcer_Disease";4247120;1;4024849
"1720";"Peptic_Ulcer_Disease";4247120;1;24973
"1721";"Peptic_Ulcer_Disease";4247120;1;434400
"1722";"Peptic_Ulcer_Disease";4247120;1;37110306
"1723";"Peptic_Ulcer_Disease";4247120;1;23247
"1724";"Peptic_Ulcer_Disease";4247120;1;45757462
"1725";"Peptic_Ulcer_Disease";4247120;1;40479839
"1726";"Peptic_Ulcer_Disease";4247120;1;195002
"1727";"Peptic_Ulcer_Disease";4247120;1;4248429
"1728";"Peptic_Ulcer_Disease";4247120;1;4244406
"1729";"Peptic_Ulcer_Disease";4247120;1;4318534
"1730";"Peptic_Ulcer_Disease";4247120;1;4341227
"1731";"Peptic_Ulcer_Disease";4247120;1;4175673
"1732";"Peptic_Ulcer_Disease";4247120;1;36716509
"1733";"Peptic_Ulcer_Disease";4247120;1;1340491
"1734";"Peptic_Ulcer_Disease";4247120;1;435859
"1735";"Peptic_Ulcer_Disease";4247120;1;4173408
"1736";"Peptic_Ulcer_Disease";4247120;1;45757397
"1737";"Peptic_Ulcer_Disease";4247120;1;46269838
"1738";"Peptic_Ulcer_Disease";4247120;1;4102254
"1739";"Peptic_Ulcer_Disease";4247120;1;23808
"1740";"Peptic_Ulcer_Disease";4247120;1;435579
"1741";"Peptic_Ulcer_Disease";4247120;1;4231580
"1742";"Peptic_Ulcer_Disease";4247120;1;4164920
"1743";"Peptic_Ulcer_Disease";4247120;1;4338225
"1744";"Peptic_Ulcer_Disease";4247120;1;4285720
"1745";"Peptic_Ulcer_Disease";4247120;1;36716882
"1746";"Peptic_Ulcer_Disease";4247120;1;4025853
"1747";"Peptic_Ulcer_Disease";4247120;1;435305
"1748";"Peptic_Ulcer_Disease";4247120;1;435578
"1749";"Peptic_Ulcer_Disease";4247120;1;4340663
"1750";"Peptic_Ulcer_Disease";4247120;1;438796
"1751";"Peptic_Ulcer_Disease";4247120;1;439058
"1752";"Peptic_Ulcer_Disease";4247120;1;4143871
"1753";"Peptic_Ulcer_Disease";4247120;1;4040644
"1754";"Peptic_Ulcer_Disease";4247120;1;433515
"1755";"Peptic_Ulcer_Disease";4247120;1;4340230
"1756";"Peptic_Ulcer_Disease";4247120;1;4080599
"1757";"Peptic_Ulcer_Disease";4247120;1;36716879
"1758";"Peptic_Ulcer_Disease";4247120;1;36716880
"1759";"Peptic_Ulcer_Disease";4247120;1;433246
"1760";"Peptic_Ulcer_Disease";4247120;1;4206466
"1761";"Peptic_Ulcer_Disease";4247120;1;436453
"1762";"Peptic_Ulcer_Disease";4247120;1;4291028
"1763";"Peptic_Ulcer_Disease";4247120;1;4147683
"1764";"Peptic_Ulcer_Disease";4247120;1;4274491
"1765";"Peptic_Ulcer_Disease";4247120;1;4035167
"1766";"Peptic_Ulcer_Disease";4247120;1;36713494
"1767";"Peptic_Ulcer_Disease";4247120;1;4229422
"1768";"Peptic_Ulcer_Disease";4247120;1;37017137
"1769";"Peptic_Ulcer_Disease";4247120;1;44808499
"1770";"Peptic_Ulcer_Disease";4247120;1;4341235
"1771";"Peptic_Ulcer_Disease";4247120;1;4031048
"1772";"Peptic_Ulcer_Disease";4247120;1;199855
"1773";"Peptic_Ulcer_Disease";4247120;1;4134146
"1774";"Peptic_Ulcer_Disease";4247120;1;36713516
"1775";"Peptic_Ulcer_Disease";4247120;1;201885
"1776";"Peptic_Ulcer_Disease";4247120;1;40482241
"1777";"Peptic_Ulcer_Disease";4247120;1;435846
"1778";"Peptic_Ulcer_Disease";4247120;1;40481540
"1779";"Peptic_Ulcer_Disease";4247120;1;4340115
"1780";"Peptic_Ulcer_Disease";4247120;1;37110317
"1781";"Peptic_Ulcer_Disease";4247120;1;4301738
"1782";"Peptic_Ulcer_Disease";4247120;1;764846
"1783";"Peptic_Ulcer_Disease";4247120;1;40483171
"1784";"Peptic_Ulcer_Disease";4247120;1;4076267
"1785";"Peptic_Ulcer_Disease";4247120;1;4149010
"1786";"Peptic_Ulcer_Disease";4247120;1;4204555
"1787";"Peptic_Ulcer_Disease";4247120;1;4261784
"1788";"Peptic_Ulcer_Disease";4247120;1;42538071
"1789";"Peptic_Ulcer_Disease";4247120;1;4195231
"1790";"Peptic_Ulcer_Disease";4247120;1;4105935
"1791";"Peptic_Ulcer_Disease";4247120;1;46269951
"1792";"Peptic_Ulcer_Disease";4247120;1;436460
"1793";"Peptic_Ulcer_Disease";4247120;1;40479837
"1794";"Peptic_Ulcer_Disease";4247120;1;4315039
"1795";"Peptic_Ulcer_Disease";4247120;1;440755
"1796";"Peptic_Ulcer_Disease";4247120;1;36713517
"1797";"Peptic_Ulcer_Disease";4247120;1;4071203
"1798";"Peptic_Ulcer_Disease";4247120;1;4231067
"1799";"Peptic_Ulcer_Disease";4247120;1;4184770
"1800";"Peptic_Ulcer_Disease";4247120;1;4177387
"1801";"Peptic_Ulcer_Disease";4247120;1;4126437
"1802";"Peptic_Ulcer_Disease";4247120;1;4342629
"1803";"Peptic_Ulcer_Disease";4247120;1;196443
"1804";"Peptic_Ulcer_Disease";4247120;1;194077
"1805";"Peptic_Ulcer_Disease";4247120;1;4247120
"1806";"Peptic_Ulcer_Disease";4247120;1;4187900
"1807";"Peptic_Ulcer_Disease";4247120;1;4263071
"1808";"Peptic_Ulcer_Disease";4247120;1;4055895
"1809";"Peptic_Ulcer_Disease";4247120;1;1340488
"1810";"Peptic_Ulcer_Disease";4247120;1;4211001
"1811";"Peptic_Ulcer_Disease";4247120;1;199062
"1812";"Peptic_Ulcer_Disease";4247120;1;193795
"1813";"Peptic_Ulcer_Disease";4247120;1;4205670
"1814";"Peptic_Ulcer_Disease";4247120;1;4025500
"1815";"Peptic_Ulcer_Disease";4247120;1;4196699
"1816";"Peptic_Ulcer_Disease";4247120;1;37110318
"1817";"Peptic_Ulcer_Disease";4247120;1;4031169
"1818";"Peptic_Ulcer_Disease";4247120;1;437021
"1819";"Peptic_Ulcer_Disease";4247120;1;432951
"1820";"Peptic_Ulcer_Disease";4247120;1;434070
"1821";"Peptic_Ulcer_Disease";4247120;1;4336230
"1822";"Peptic_Ulcer_Disease";4247120;1;36716876
"1823";"Peptic_Ulcer_Disease";4247120;1;4146517
"1824";"Peptic_Ulcer_Disease";4247120;1;440756
"1825";"Peptic_Ulcer_Disease";4247120;1;3656107
"1826";"Peptic_Ulcer_Disease";4247120;1;441328
"1827";"Peptic_Ulcer_Disease";4247120;1;4340800
"1828";"Peptic_Ulcer_Disease";4247120;1;444102
"1829";"Peptic_Ulcer_Disease";4247120;1;36716693
"1830";"Peptic_Ulcer_Disease";4247120;1;194986
"1831";"Peptic_Ulcer_Disease";4247120;1;23237
"1832";"Peptic_Ulcer_Disease";4247120;1;45757242
"1833";"Peptic_Ulcer_Disease";4247120;1;4302002
"1834";"Peptic_Ulcer_Disease";4247120;1;3655003
"1835";"Peptic_Ulcer_Disease";4247120;1;37017373
"1836";"Peptic_Ulcer_Disease";4247120;1;4200399
"1837";"Peptic_Ulcer_Disease";4247120;1;37110304
"1838";"Peptic_Ulcer_Disease";4247120;1;36716508
"1839";"Peptic_Ulcer_Disease";4247120;1;37110314
"1840";"Peptic_Ulcer_Disease";4247120;1;201069
"1841";"Peptic_Ulcer_Disease";4247120;1;4231748
"1842";"Peptic_Ulcer_Disease";4247120;1;4194543
"1843";"Peptic_Ulcer_Disease";4247120;1;4342649
"1844";"Peptic_Ulcer_Disease";4247120;1;4195878
"1845";"Peptic_Ulcer_Disease";4247120;1;4166480
"1846";"Peptic_Ulcer_Disease";4247120;1;25844
"1847";"Peptic_Ulcer_Disease";4247120;1;40482865
"1848";"Peptic_Ulcer_Disease";4247120;1;4138962
"1849";"Peptic_Ulcer_Disease";4247120;1;4099014
"1850";"Peptic_Ulcer_Disease";4247120;1;36717606
"1851";"Peptic_Ulcer_Disease";4247120;1;4046500
"1852";"Peptic_Ulcer_Disease";4247120;1;4341240
"1853";"Peptic_Ulcer_Disease";4247120;1;81893
"1854";"Peptic_Ulcer_Disease";4247120;1;198187
"1855";"Peptic_Ulcer_Disease";4247120;1;4197099
"1856";"Peptic_Ulcer_Disease";4247120;1;4273101
"1857";"Peptic_Ulcer_Disease";4247120;1;4342655
"1858";"Peptic_Ulcer_Disease";4247120;1;4265479
"1859";"Peptic_Ulcer_Disease";4247120;1;3655488
"1860";"Peptic_Ulcer_Disease";4247120;1;4096977
"1861";"Peptic_Ulcer_Disease";4247120;1;36716877
"1862";"Peptic_Ulcer_Disease";4247120;1;4340801
"1863";"Peptic_Ulcer_Disease";4247120;1;46269842
"1864";"Peptic_Ulcer_Disease";4247120;1;4150681
"1865";"Peptic_Ulcer_Disease";4247120;1;4222477
"1866";"Peptic_Ulcer_Disease";4247120;1;4024842
"1867";"Peptic_Ulcer_Disease";4247120;1;4174823
"1868";"Peptic_Ulcer_Disease";4247120;1;44808500
"1869";"Peptic_Ulcer_Disease";4247120;1;4028243
"1870";"Peptic_Ulcer_Disease";4247120;1;4214461
"1871";"Peptic_Ulcer_Disease";4247120;1;200771
"1872";"Peptic_Ulcer_Disease";4247120;1;4271442
"1873";"Peptic_Ulcer_Disease";4247120;1;4267871
"1874";"Peptic_Ulcer_Disease";4247120;1;4271696
"1875";"Peptic_Ulcer_Disease";4247120;1;26441
"1876";"Peptic_Ulcer_Disease";4247120;1;4027663
"1877";"Peptic_Ulcer_Disease";4247120;1;78799
"1878";"Peptic_Ulcer_Disease";4247120;1;31335
"1879";"Peptic_Ulcer_Disease";4247120;1;4341233
"1880";"Peptic_Ulcer_Disease";4247120;1;37203956
"1881";"Peptic_Ulcer_Disease";4247120;1;441062
"1882";"Peptic_Ulcer_Disease";4247120;1;4265600
"1883";"Peptic_Ulcer_Disease";4247120;1;4198381
"1884";"Peptic_Ulcer_Disease";4247120;1;37110316
"1885";"Peptic_Ulcer_Disease";4247120;1;4299937
"1886";"Peptic_Ulcer_Disease";4247120;1;44791257
"1887";"Peptic_Ulcer_Disease";4247120;1;4081259
"1888";"Peptic_Ulcer_Disease";4247120;1;37117176
"1889";"Peptic_Ulcer_Disease";4247120;1;196442
"1890";"Peptic_Ulcer_Disease";4247120;1;4197598
"1891";"Peptic_Ulcer_Disease";4247120;1;4059658
"1892";"Peptic_Ulcer_Disease";4247120;1;4172869
"1893";"Peptic_Ulcer_Disease";4247120;1;37110319
"1894";"Peptic_Ulcer_Disease";4247120;1;44783784
"1895";"Peptic_Ulcer_Disease";4247120;1;4069766
"1896";"Peptic_Ulcer_Disease";4247120;1;4027942
"1897";"Peptic_Ulcer_Disease";4247120;1;77317
"1898";"Peptic_Ulcer_Disease";4247120;1;4049466
"1899";"Peptic_Ulcer_Disease";4247120;1;36717645
"1900";"Peptic_Ulcer_Disease";4247120;1;4057053
"1901";"Peptic_Ulcer_Disease";4247120;1;4232767
"1902";"Peptic_Ulcer_Disease";4247120;1;4194177
"1903";"Peptic_Ulcer_Disease";4247120;1;439858
"1904";"Peptic_Ulcer_Disease";4247120;1;4024846
"1905";"Peptic_Ulcer_Disease";4247120;1;1340470
"1906";"Peptic_Ulcer_Disease";4247120;1;4336971
"1907";"Peptic_Ulcer_Disease";4247120;1;40481367
"1908";"Peptic_Ulcer_Disease";4247120;1;4321586
"1909";"Peptic_Ulcer_Disease";4247120;1;36713527
"1910";"Peptic_Ulcer_Disease";4247120;1;37110307
"1911";"Peptic_Ulcer_Disease";4247120;1;76150
"1912";"Peptic_Ulcer_Disease";4247120;1;4235740
"1913";"Peptic_Ulcer_Disease";4247120;1;437326
"1914";"Peptic_Ulcer_Disease";4247120;1;4031954
"1915";"Peptic_Ulcer_Disease";4247120;1;438795
"1916";"Peptic_Ulcer_Disease";4247120;1;4319441
"1917";"Peptic_Ulcer_Disease";4247120;1;37396763
"1918";"Peptic_Ulcer_Disease";4247120;1;36716506
"1919";"Peptic_Ulcer_Disease";4247120;1;432354
"1920";"Peptic_Ulcer_Disease";4247120;1;4342630
"1921";"Peptic_Ulcer_Disease";4247120;1;4296611
"1922";"Peptic_Ulcer_Disease";4247120;1;4262987
"1923";"Peptic_Ulcer_Disease";4247120;1;4342656
"1924";"Peptic_Ulcer_Disease";4247120;1;4273255
"1925";"Peptic_Ulcer_Disease";4247120;1;27026
"1926";"Peptic_Ulcer_Disease";4247120;1;1340430
"1927";"Peptic_Ulcer_Disease";4247120;1;438468
"1928";"Peptic_Ulcer_Disease";4247120;1;44808503
"1929";"Peptic_Ulcer_Disease";4247120;1;200769
"1930";"Peptic_Ulcer_Disease";4247120;1;4232181
"1931";"Peptic_Ulcer_Disease";4247120;1;4341228
"1932";"Peptic_Ulcer_Disease";4247120;1;195845
"1933";"Peptic_Ulcer_Disease";4247120;1;42537661
"1934";"Peptic_Ulcer_Disease";4247120;1;4059178
"1935";"Peptic_Ulcer_Disease";4247120;1;4188591
"1936";"Peptic_Ulcer_Disease";4247120;1;195583
"1937";"Peptic_Ulcer_Disease";4247120;1;436148
"1938";"Peptic_Ulcer_Disease";4247120;1;4029372
"1939";"Peptic_Ulcer_Disease";4247120;1;4183009
"1940";"Peptic_Ulcer_Disease";4247120;1;441063
"1941";"Peptic_Ulcer_Disease";4247120;1;197914
"1942";"Peptic_Ulcer_Disease";4247120;1;4163865
"1943";"Peptic_Ulcer_Disease";4247120;1;4341542
"1944";"Peptic_Ulcer_Disease";4247120;1;3656106
"1945";"Peptic_Ulcer_Disease";4247120;1;36716875
"1946";"Peptic_Ulcer_Disease";4247120;1;4038489
"1947";"Peptic_Ulcer_Disease";4247120;1;4024985
"1948";"Peptic_Ulcer_Disease";4247120;1;195851
"1949";"Peptic_Ulcer_Disease";4247120;1;443770
"1950";"Peptic_Ulcer_Disease";4247120;1;30770
"1951";"Peptic_Ulcer_Disease";4247120;1;4340787
"1952";"Peptic_Ulcer_Disease";4247120;1;437598
"1953";"Peptic_Ulcer_Disease";4247120;1;26718
"1954";"Peptic_Ulcer_Disease";4247120;1;4342642
"1955";"Peptic_Ulcer_Disease";4247120;1;4057060
"1956";"Peptic_Ulcer_Disease";4247120;1;37116438
"1957";"Peptic_Ulcer_Disease";4247120;1;197018
"1958";"Peptic_Ulcer_Disease";4247120;1;4086978
"1959";"Peptic_Ulcer_Disease";4247120;1;42538546
"1960";"Peptic_Ulcer_Disease";4247120;1;436729
"1961";"Peptic_Ulcer_Disease";4247120;1;442314
"1962";"Peptic_Ulcer_Disease";4247120;1;4217281
"1963";"Peptic_Ulcer_Disease";4247120;1;46269848
"1964";"Peptic_Ulcer_Disease";4247120;1;198467
"1965";"Peptic_Ulcer_Disease";4247120;1;4084844
"1966";"Peptic_Ulcer_Disease";4247120;1;434402
"1967";"Peptic_Ulcer_Disease";4247120;1;4222896
"1968";"Peptic_Ulcer_Disease";4247120;1;37117196
"1969";"Peptic_Ulcer_Disease";4247120;1;4101104
"1970";"Peptic_Ulcer_Disease";4247120;1;4006994
"1971";"Peptic_Ulcer_Disease";4247120;1;4069838
"1972";"Peptic_Ulcer_Disease";4247120;1;4041707
"1973";"Peptic_Ulcer_Disease";4247120;1;4223226
"1974";"Peptic_Ulcer_Disease";4247120;1;4057076
"1975";"Peptic_Ulcer_Disease";4247120;1;4182589
"1976";"Peptic_Ulcer_Disease";4247120;1;4024840
"1977";"Peptic_Ulcer_Disease";4247120;1;4174044
"1978";"Peptic_Ulcer_Disease";4247120;1;4229614
"1979";"Peptic_Ulcer_Disease";4247120;1;4006992
"1980";"Peptic_Ulcer_Disease";4247120;1;4057953
"1981";"Peptic_Ulcer_Disease";4247120;1;4280942
"1982";"Peptic_Ulcer_Disease";4247120;1;195584
"1983";"Peptic_Ulcer_Disease";4247120;1;4024984
"1984";"Peptic_Ulcer_Disease";4247120;1;37110308
"1985";"Peptic_Ulcer_Disease";4247120;1;4025501
"1986";"Peptic_Ulcer_Disease";4247120;1;438188
"1987";"Peptic_Ulcer_Disease";4247120;1;4101870
"1988";"Peptic_Ulcer_Disease";4247120;1;4298227
"1989";"Peptic_Ulcer_Disease";4247120;1;443779
"1990";"Peptic_Ulcer_Disease";4247120;1;4217947
"1991";"Peptic_Ulcer_Disease";4247120;1;4283223
"1992";"Peptic_Ulcer_Disease";4247120;1;4028242
"1993";"Peptic_Ulcer_Disease";4247120;1;36717494
"1994";"Peptic_Ulcer_Disease";4247120;1;4003018
"1995";"Peptic_Ulcer_Disease";4247120;1;4207217
"1996";"Peptic_Ulcer_Disease";4247120;1;4341234
"1997";"Peptic_Ulcer_Disease";4247120;1;42538072
"1998";"Peptic_Ulcer_Disease";4247120;1;36713503
"1999";"Peptic_Ulcer_Disease";4247120;1;198190
"2000";"Peptic_Ulcer_Disease";4247120;1;42538548
"2001";"Peptic_Ulcer_Disease";4247120;1;4247008
"2002";"Peptic_Ulcer_Disease";4247120;1;36716253
"2003";"Peptic_Ulcer_Disease";4247120;1;4296319
"2004";"Peptic_Ulcer_Disease";4247120;1;4188456
"2005";"Peptic_Ulcer_Disease";4247120;1;4267306
"2006";"Peptic_Ulcer_Disease";4247120;1;192954
"2007";"Peptic_Ulcer_Disease";4247120;1;4049270
"2008";"Peptic_Ulcer_Disease";4247120;1;1340490
"2009";"Peptic_Ulcer_Disease";4247120;1;37119136
"2010";"Peptic_Ulcer_Disease";4247120;1;4169592
"2011";"Peptic_Ulcer_Disease";4247120;1;4206524
"2012";"Peptic_Ulcer_Disease";4247120;1;4340788
"2013";"Peptic_Ulcer_Disease";4247120;1;4024986
"2014";"Peptic_Ulcer_Disease";4247120;1;4087594
"2015";"Peptic_Ulcer_Disease";4247120;1;30439
"2016";"Peptic_Ulcer_Disease";4247120;1;24397
"2017";"Peptic_Ulcer_Disease";4247120;1;4342650
"2018";"Peptic_Ulcer_Disease";4247120;1;4169394
"2019";"Peptic_Ulcer_Disease";4247120;1;37110315
"2020";"Peptic_Ulcer_Disease";4247120;1;30442
"2021";"Peptic_Ulcer_Disease";4247120;1;4289830
"2022";"Peptic_Ulcer_Disease";4247120;1;4179773
"2023";"Peptic_Ulcer_Disease";4247120;1;200137
"2024";"Peptic_Ulcer_Disease";4247120;1;45763550
"2025";"Peptic_Ulcer_Disease";4247120;1;36713502
"2026";"Peptic_Ulcer_Disease";4247120;1;3655004
"2027";"Peptic_Ulcer_Disease";4247120;1;4027729
"2028";"Peptic_Ulcer_Disease";4247120;1;4183005
"2029";"Peptic_Ulcer_Disease";4247120;1;4147351
"2030";"Peptic_Ulcer_Disease";4247120;1;4095410
"2031";"Peptic_Ulcer_Disease";4247120;1;4189591
"2032";"Peptic_Ulcer_Disease";4247120;1;36683388
"2033";"Peptic_Ulcer_Disease";4247120;1;4209746
"2034";"Peptic_Ulcer_Disease";4247120;1;435855
"2035";"Peptic_Ulcer_Disease";4247120;1;4054392
"2036";"Peptic_Ulcer_Disease";4247120;1;36716694
"2037";"Peptic_Ulcer_Disease";4247120;1;194680
"2038";"Peptic_Ulcer_Disease";4247120;1;198801
"2039";"Peptic_Ulcer_Disease";4247120;1;22665
"2040";"Peptic_Ulcer_Disease";4247120;1;36716878
"2041";"Peptic_Ulcer_Disease";4247120;1;36717641
"2042";"Peptic_Ulcer_Disease";4247120;1;4331322
"2043";"Peptic_Ulcer_Disease";4247120;1;4215084
"2044";"Peptic_Ulcer_Disease";4247120;1;437323
"2045";"Peptic_Ulcer_Disease";4247120;1;42537662
"2046";"Peptic_Ulcer_Disease";4247120;1;4266523
"2047";"Peptic_Ulcer_Disease";4247120;1;75580
"2048";"Peptic_Ulcer_Disease";4247120;1;24076
"2049";"Peptic_Ulcer_Disease";4247120;1;4342752
"2050";"Peptic_Ulcer_Disease";4247120;1;37110309
"2051";"Peptic_Ulcer_Disease";4247120;1;4294973
"2052";"Peptic_Ulcer_Disease";4247120;1;4273874
"2053";"Peptic_Ulcer_Disease";4247120;1;4024831
"2054";"Peptic_Ulcer_Disease";4247120;1;37203820
"2055";"Peptic_Ulcer_Disease";4247120;1;4001167
"2056";"Peptic_Ulcer_Disease";4247120;1;4342628
"2057";"Peptic_Ulcer_Disease";4247120;1;45757062
"2058";"Peptic_Ulcer_Disease";4247120;1;438469
"2059";"Peptic_Ulcer_Disease";4247120;1;4263256
"2060";"Peptic_Ulcer_Disease";4247120;1;4206315
"2061";"Peptic_Ulcer_Disease";4247120;1;4259504
"2062";"Mild_Liver_Disease";4064161;1;37396157
"2063";"Mild_Liver_Disease";4064161;1;3656096
"2064";"Mild_Liver_Disease";4064161;1;4055212
"2065";"Mild_Liver_Disease";4064161;1;192675
"2066";"Mild_Liver_Disease";4064161;1;4268006
"2067";"Mild_Liver_Disease";4064161;1;4294539
"2068";"Mild_Liver_Disease";4064161;1;37111266
"2069";"Mild_Liver_Disease";4064161;1;37111265
"2070";"Mild_Liver_Disease";4064161;1;4340946
"2071";"Mild_Liver_Disease";4064161;1;4340392
"2072";"Mild_Liver_Disease";4064161;1;4340393
"2073";"Mild_Liver_Disease";4064161;1;4058681
"2074";"Mild_Liver_Disease";4064161;1;4003673
"2075";"Mild_Liver_Disease";4064161;1;4143008
"2076";"Mild_Liver_Disease";4064161;1;4055210
"2077";"Mild_Liver_Disease";4064161;1;4292401
"2078";"Mild_Liver_Disease";4064161;1;44783142
"2079";"Mild_Liver_Disease";4064161;1;4050640
"2080";"Mild_Liver_Disease";4064161;1;43531723
"2081";"Mild_Liver_Disease";4064161;1;4184779
"2082";"Mild_Liver_Disease";4064161;1;37396401
"2083";"Mild_Liver_Disease";4064161;1;4071022
"2084";"Mild_Liver_Disease";4064161;1;42539566
"2085";"Mild_Liver_Disease";4064161;1;37399445
"2086";"Mild_Liver_Disease";4064161;1;4148254
"2087";"Mild_Liver_Disease";4064161;1;4048083
"2088";"Mild_Liver_Disease";4064161;1;4059284
"2089";"Mild_Liver_Disease";4064161;1;196463
"2090";"Mild_Liver_Disease";4064161;1;4304584
"2091";"Mild_Liver_Disease";4064161;1;4342776
"2092";"Mild_Liver_Disease";4064161;1;4140536
"2093";"Mild_Liver_Disease";4064161;1;4048057
"2094";"Mild_Liver_Disease";4064161;1;4159158
"2095";"Mild_Liver_Disease";4064161;1;194692
"2096";"Mild_Liver_Disease";4064161;1;37117933
"2097";"Mild_Liver_Disease";4064161;1;4058680
"2098";"Mild_Liver_Disease";4064161;1;4135822
"2099";"Mild_Liver_Disease";4064161;1;4300060
"2100";"Mild_Liver_Disease";4064161;1;4141628
"2101";"Mild_Liver_Disease";4064161;1;4144116
"2102";"Mild_Liver_Disease";4064161;1;4049419
"2103";"Mild_Liver_Disease";4064161;1;4252074
"2104";"Mild_Liver_Disease";4064161;1;4053079
"2105";"Mild_Liver_Disease";4064161;1;44805713
"2106";"Mild_Liver_Disease";4064161;1;4049282
"2107";"Mild_Liver_Disease";4064161;1;45772057
"2108";"Mild_Liver_Disease";4064161;1;4046016
"2109";"Mild_Liver_Disease";4064161;1;4064161
"2110";"Mild_Liver_Disease";4064161;1;4059287
"2111";"Mild_Liver_Disease";4064161;1;4203601
"2112";"Mild_Liver_Disease";4064161;1;4153294
"2113";"Mild_Liver_Disease";4064161;1;4059289
"2114";"Mild_Liver_Disease";4064161;1;4059285
"2115";"Mild_Liver_Disease";4064161;1;4313567
"2116";"Mild_Liver_Disease";4064161;1;4340394
"2117";"Mild_Liver_Disease";4064161;1;4046123
"2118";"Mild_Liver_Disease";4064161;1;4340948
"2119";"Mild_Liver_Disease";4064161;1;4055209
"2120";"Mild_Liver_Disease";4064161;1;4058682
"2121";"Mild_Liver_Disease";4064161;1;37110890
"2122";"Mild_Liver_Disease";4064161;1;4098583
"2123";"Mild_Liver_Disease";4064161;1;4232955
"2124";"Mild_Liver_Disease";4064161;1;4163687
"2125";"Mild_Liver_Disease";4212540;1;4248427
"2126";"Mild_Liver_Disease";4212540;1;1340280
"2127";"Mild_Liver_Disease";4212540;1;45766656
"2128";"Mild_Liver_Disease";4212540;1;4238508
"2129";"Mild_Liver_Disease";4212540;1;3654685
"2130";"Mild_Liver_Disease";4212540;1;3654614
"2131";"Mild_Liver_Disease";4212540;1;199867
"2132";"Mild_Liver_Disease";4212540;1;35625140
"2133";"Mild_Liver_Disease";4212540;1;200763
"2134";"Mild_Liver_Disease";4212540;1;4012113
"2135";"Mild_Liver_Disease";4212540;1;42536529
"2136";"Mild_Liver_Disease";4212540;1;37017654
"2137";"Mild_Liver_Disease";4212540;1;35624866
"2138";"Mild_Liver_Disease";4212540;1;4322067
"2139";"Mild_Liver_Disease";4212540;1;3655440
"2140";"Mild_Liver_Disease";4212540;1;4296554
"2141";"Mild_Liver_Disease";4212540;1;35625295
"2142";"Mild_Liver_Disease";4212540;1;192240
"2143";"Mild_Liver_Disease";4212540;1;4238978
"2144";"Mild_Liver_Disease";4212540;1;36687200
"2145";"Mild_Liver_Disease";4212540;1;4026125
"2146";"Mild_Liver_Disease";4212540;1;4146181
"2147";"Mild_Liver_Disease";4212540;1;200451
"2148";"Mild_Liver_Disease";4212540;1;4232466
"2149";"Mild_Liver_Disease";4212540;1;37017009
"2150";"Mild_Liver_Disease";4212540;1;4247138
"2151";"Mild_Liver_Disease";4212540;1;45769525
"2152";"Mild_Liver_Disease";4212540;1;35624867
"2153";"Mild_Liver_Disease";4212540;1;4198610
"2154";"Mild_Liver_Disease";4212540;1;4342774
"2155";"Mild_Liver_Disease";4212540;1;201613
"2156";"Mild_Liver_Disease";4212540;1;4183882
"2157";"Mild_Liver_Disease";4212540;1;35625139
"2158";"Mild_Liver_Disease";4212540;1;4150383
"2159";"Mild_Liver_Disease";4212540;1;35625040
"2160";"Mild_Liver_Disease";4212540;1;36676898
"2161";"Mild_Liver_Disease";4212540;1;4009793
"2162";"Mild_Liver_Disease";4212540;1;4200888
"2163";"Mild_Liver_Disease";4212540;1;4026126
"2164";"Mild_Liver_Disease";4212540;1;4212540
"2165";"Mild_Liver_Disease";4212540;1;37017151
"2166";"Mild_Liver_Disease";4212540;1;45773146
"2167";"Mild_Liver_Disease";4212540;1;3654682
"2168";"Mild_Liver_Disease";4212540;1;198964
"2169";"Mild_Liver_Disease";4212540;1;42872885
"2170";"Mild_Liver_Disease";4212540;1;4283078
"2171";"Mild_Liver_Disease";4212540;1;35625296
"2172";"Mild_Liver_Disease";4212540;1;4173584
"2173";"Mild_Liver_Disease";4212540;1;35625141
"2174";"Mild_Liver_Disease";4212540;1;194574
"2175";"Mild_Liver_Disease";4212540;1;46273476
"2176";"Diabetes_Mild";201820;1;43531019
"2177";"Diabetes_Mild";201820;1;43531016
"2178";"Diabetes_Mild";201820;1;201254
"2179";"Diabetes_Mild";201820;1;4034962
"2180";"Diabetes_Mild";201820;1;194700
"2181";"Diabetes_Mild";201820;1;443412
"2182";"Diabetes_Mild";201820;1;4322638
"2183";"Diabetes_Mild";201820;1;45757079
"2184";"Diabetes_Mild";201820;1;37204277
"2185";"Diabetes_Mild";201820;1;45757674
"2186";"Diabetes_Mild";201820;1;43531007
"2187";"Diabetes_Mild";201820;1;4193704
"2188";"Diabetes_Mild";201820;1;4102018
"2189";"Diabetes_Mild";201820;1;4192852
"2190";"Diabetes_Mild";201820;1;37018765
"2191";"Diabetes_Mild";201820;1;43531012
"2192";"Diabetes_Mild";201820;1;765478
"2193";"Diabetes_Mild";201820;1;4063043
"2194";"Diabetes_Mild";201820;1;4235410
"2195";"Diabetes_Mild";201820;1;4062687
"2196";"Diabetes_Mild";201820;1;37204818
"2197";"Diabetes_Mild";201820;1;4084643
"2198";"Diabetes_Mild";201820;1;4048202
